16 0 62.009677 

 
8 1 63.710457 
8 2 63.710457 

 
4 3 63.957539 
4 4 63.957539 

 
2 5 63.993087 
2 6 63.993087 

 
1 7 35.518467 
1 8 30.587836 
1 9 27.438986 
1 10 25.195890 
1 11 23.485886 
1 12 22.120162 
1 13 20.992962 
1 14 20.039880 
1 15 19.218993 
1 16 18.501565 
1 17 17.867082 
1 18 17.300411 
1 19 16.790085 
1 20 16.327224 
1 21 15.904820 
1 22 15.517250 
1 23 15.159942 
1 24 14.829132 
1 25 14.521685 
1 26 14.234971 
1 27 13.966755 
1 28 13.715133 
1 29 13.478464 
1 30 13.255328 
1 31 13.044488 
1 32 12.844861 
1 33 12.655493 
1 34 12.475541 
1 35 12.304258 
1 36 12.140974 
1 37 11.985094 
1 38 11.836080 
1 39 11.693450 
1 40 11.556765 
1 41 11.425631 
1 42 11.299688 
1 43 11.178607 
1 44 11.062088 
1 45 10.949859 
1 46 10.841666 
1 47 10.737278 
1 48 10.636482 
1 49 10.539081 
1 50 10.444892 
1 51 10.353748 
1 52 10.265492 
1 53 10.179978 
1 54 10.097070 
1 55 10.016642 
1 56 9.938577 
1 57 9.862764 
1 58 9.789100 
1 59 9.717489 
1 60 9.647839 
1 61 9.580066 
1 62 9.514090 
1 63 9.449834 
1 64 9.387229 
1 65 9.326206 
1 66 9.266704 
1 67 9.208661 
1 68 9.152021 
1 69 9.096731 
1 70 9.042740 
1 71 8.990000 
1 72 8.938465 
1 73 8.888092 
1 74 8.838840 
1 75 8.790669 
1 76 8.743541 
1 77 8.697422 
1 78 8.652278 
1 79 8.608075 
1 80 8.564784 
1 81 8.522375 
1 82 8.480819 
1 83 8.440090 
1 84 8.400162 
1 85 8.361010 
1 86 8.322611 
1 87 8.284941 
1 88 8.247980 
1 89 8.211707 
1 90 8.176101 
1 91 8.141143 
1 92 8.106815 
1 93 8.073100 
1 94 8.039979 
1 95 8.007438 
1 96 7.975459 
1 97 7.944028 
1 98 7.913131 
1 99 7.882753 
1 100 7.852881 
1 101 7.823501 
1 102 7.794601 
1 103 7.766169 
1 104 7.738193 
1 105 7.710662 
1 106 7.683565 
1 107 7.656891 
1 108 7.630630 
1 109 7.604772 
1 110 7.579307 
1 111 7.554227 
1 112 7.529522 
1 113 7.505183 
1 114 7.481203 
1 115 7.457573 
1 116 7.434286 
1 117 7.411332 
1 118 7.388706 
1 119 7.366401 
1 120 7.344408 
1 121 7.322721 
1 122 7.301334 
1 123 7.280241 
1 124 7.259434 
1 125 7.238909 
1 126 7.218659 
1 127 7.198679 
1 128 7.178963 
1 129 7.159506 
1 130 7.140303 
1 131 7.121348 
1 132 7.102637 
1 133 7.084165 
1 134 7.065927 
1 135 7.047918 
1 136 7.030135 
1 137 7.012573 
1 138 6.995227 
1 139 6.978095 
1 140 6.961170 
1 141 6.944451 
1 142 6.927933 
1 143 6.911612 
1 144 6.895485 
1 145 6.879549 
1 146 6.863799 
1 147 6.848233 
1 148 6.832847 
1 149 6.817638 
1 150 6.802603 
1 151 6.787740 
1 152 6.773044 
1 153 6.758514 
1 154 6.744145 
1 155 6.729937 
1 156 6.715886 
1 157 6.701988 
1 158 6.688243 
1 159 6.674647 
1 160 6.661198 
1 161 6.647893 
1 162 6.634730 
1 163 6.621707 
1 164 6.608822 
1 165 6.596071 
1 166 6.583455 
1 167 6.570969 
1 168 6.558612 
1 169 6.546383 
1 170 6.534278 
1 171 6.522297 
1 172 6.510437 
1 173 6.498696 
1 174 6.487073 
1 175 6.475566 
1 176 6.464173 
1 177 6.452893 
1 178 6.441723 
1 179 6.430662 
1 180 6.419709 
1 181 6.408862 
1 182 6.398120 
1 183 6.387480 
1 184 6.376942 
1 185 6.366504 
1 186 6.356164 
1 187 6.345922 
1 188 6.335775 
1 189 6.325723 
1 190 6.315765 
1 191 6.305898 
1 192 6.296121 
1 193 6.286435 
1 194 6.276836 
1 195 6.267324 
1 196 6.257898 
1 197 6.248557 
1 198 6.239300 
1 199 6.230124 
1 200 6.221030 
1 201 6.212017 
1 202 6.203082 
1 203 6.194226 
1 204 6.185447 
1 205 6.176744 
1 206 6.168116 
1 207 6.159562 
1 208 6.151082 
1 209 6.142674 
1 210 6.134338 
1 211 6.126072 
1 212 6.117875 
1 213 6.109748 
1 214 6.101688 
1 215 6.093695 
1 216 6.085769 
1 217 6.077908 
1 218 6.070112 
1 219 6.062380 
1 220 6.054710 
1 221 6.047103 
1 222 6.039558 
1 223 6.032074 
1 224 6.024649 
1 225 6.017284 
1 226 6.009978 
1 227 6.002730 
1 228 5.995539 
1 229 5.988405 
1 230 5.981327 
1 231 5.974304 
1 232 5.967336 
1 233 5.960422 
1 234 5.953562 
1 235 5.946754 
1 236 5.939999 
1 237 5.933295 
1 238 5.926643 
1 239 5.920041 
1 240 5.913489 
1 241 5.906987 
1 242 5.900533 
1 243 5.894128 
1 244 5.887770 
1 245 5.881460 
1 246 5.875197 
1 247 5.868980 
1 248 5.862809 
1 249 5.856683 
1 250 5.850601 
1 251 5.844564 
1 252 5.838571 
1 253 5.832622 
1 254 5.826715 
1 255 5.820851 
1 256 5.815028 
1 257 5.809248 
1 258 5.803508 
1 259 5.797809 
1 260 5.792151 
1 261 5.786532 
1 262 5.780953 
1 263 5.775413 
1 264 5.769912 
1 265 5.764448 
1 266 5.759023 
1 267 5.753636 
1 268 5.748285 
1 269 5.742971 
1 270 5.737694 
1 271 5.732452 
1 272 5.727247 
1 273 5.722076 
1 274 5.716941 
1 275 5.711840 
1 276 5.706774 
1 277 5.701741 
1 278 5.696742 
1 279 5.691777 
1 280 5.686844 
1 281 5.681944 
1 282 5.677077 
1 283 5.672241 
1 284 5.667438 
1 285 5.662665 
1 286 5.657924 
1 287 5.653214 
1 288 5.648534 
1 289 5.643884 
1 290 5.639265 
1 291 5.634675 
1 292 5.630115 
1 293 5.625584 
1 294 5.621081 
1 295 5.616607 
1 296 5.612162 
1 297 5.607745 
1 298 5.603355 
1 299 5.598994 
1 300 5.594659 
1 301 5.590352 
1 302 5.586071 
1 303 5.581817 
1 304 5.577590 
1 305 5.573388 
1 306 5.569213 
1 307 5.565063 
1 308 5.560939 
1 309 5.556840 
1 310 5.552765 
1 311 5.548716 
1 312 5.544691 
1 313 5.540691 
1 314 5.536714 
1 315 5.532762 
1 316 5.528833 
1 317 5.524928 
1 318 5.521046 
1 319 5.517188 
1 320 5.513352 
1 321 5.509539 
1 322 5.505748 
1 323 5.501980 
1 324 5.498234 
1 325 5.494510 
1 326 5.490808 
1 327 5.487127 
1 328 5.483468 
1 329 5.479829 
1 330 5.476212 
1 331 5.472616 
1 332 5.469041 
1 333 5.465486 
1 334 5.461952 
1 335 5.458437 
1 336 5.454943 
1 337 5.451469 
1 338 5.448014 
1 339 5.444579 
1 340 5.441163 
1 341 5.437767 
1 342 5.434389 
1 343 5.431031 
1 344 5.427691 
1 345 5.424370 
1 346 5.421068 
1 347 5.417784 
1 348 5.414518 
1 349 5.411270 
1 350 5.408040 
1 351 5.404827 
1 352 5.401633 
1 353 5.398455 
1 354 5.395296 
1 355 5.392153 
1 356 5.389027 
1 357 5.385919 
1 358 5.382827 
1 359 5.379752 
1 360 5.376693 
1 361 5.373651 
1 362 5.370626 
1 363 5.367616 
1 364 5.364622 
1 365 5.361645 
1 366 5.358683 
1 367 5.355737 
1 368 5.352806 
1 369 5.349891 
1 370 5.346991 
1 371 5.344107 
1 372 5.341238 
1 373 5.338383 
1 374 5.335544 
1 375 5.332719 
1 376 5.329909 
1 377 5.327113 
1 378 5.324332 
1 379 5.321566 
1 380 5.318813 
1 381 5.316075 
1 382 5.313351 
1 383 5.310640 
1 384 5.307944 
1 385 5.305261 
1 386 5.302592 
1 387 5.299936 
1 388 5.297294 
1 389 5.294665 
1 390 5.292050 
1 391 5.289447 
1 392 5.286858 
1 393 5.284281 
1 394 5.281718 
1 395 5.279167 
1 396 5.276629 
1 397 5.274103 
1 398 5.271590 
1 399 5.269090 
1 400 5.266601 
1 401 5.264125 
1 402 5.261661 
1 403 5.259210 
1 404 5.256770 
1 405 5.254342 
1 406 5.251926 
1 407 5.249521 
1 408 5.247129 
1 409 5.244748 
1 410 5.242378 
1 411 5.240020 
1 412 5.237673 
1 413 5.235338 
1 414 5.233013 
1 415 5.230700 
1 416 5.228398 
1 417 5.226107 
1 418 5.223826 
1 419 5.221557 
1 420 5.219298 
1 421 5.217050 
1 422 5.214812 
1 423 5.212585 
1 424 5.210369 
1 425 5.208162 
1 426 5.205967 
1 427 5.203781 
1 428 5.201605 
1 429 5.199440 
1 430 5.197285 
1 431 5.195140 
1 432 5.193004 
1 433 5.190879 
1 434 5.188763 
1 435 5.186657 
1 436 5.184561 
1 437 5.182474 
1 438 5.180397 
1 439 5.178329 
1 440 5.176270 
1 441 5.174221 
1 442 5.172182 
1 443 5.170151 
1 444 5.168130 
1 445 5.166117 
1 446 5.164114 
1 447 5.162120 
1 448 5.160135 
1 449 5.158158 
1 450 5.156191 
1 451 5.154232 
1 452 5.152282 
1 453 5.150340 
1 454 5.148408 
1 455 5.146483 
1 456 5.144567 
1 457 5.142660 
1 458 5.140761 
1 459 5.138870 
1 460 5.136988 
1 461 5.135114 
1 462 5.133248 
1 463 5.131390 
1 464 5.129540 
1 465 5.127698 
1 466 5.125864 
1 467 5.124038 
1 468 5.122220 
1 469 5.120410 
1 470 5.118608 
1 471 5.116813 
1 472 5.115026 
1 473 5.113247 
1 474 5.111475 
1 475 5.109711 
1 476 5.107954 
1 477 5.106205 
1 478 5.104463 
1 479 5.102728 
1 480 5.101001 
1 481 5.099281 
1 482 5.097568 
1 483 5.095863 
1 484 5.094164 
1 485 5.092473 
1 486 5.090789 
1 487 5.089112 
1 488 5.087441 
1 489 5.085778 
1 490 5.084121 
1 491 5.082472 
1 492 5.080829 
1 493 5.079193 
1 494 5.077564 
1 495 5.075941 
1 496 5.074325 
1 497 5.072716 
1 498 5.071113 
1 499 5.069517 
1 500 5.067927 
1 501 5.066344 
1 502 5.064767 
1 503 5.063196 
1 504 5.061632 
1 505 5.060074 
1 506 5.058522 
1 507 5.056977 
1 508 5.055438 
1 509 5.053905 
1 510 5.052378 
1 511 5.050857 
1 512 5.049342 
1 513 5.047833 
1 514 5.046330 
1 515 5.044834 
1 516 5.043343 
1 517 5.041857 
1 518 5.040378 
1 519 5.038905 
1 520 5.037437 
1 521 5.035975 
1 522 5.034519 
1 523 5.033069 
1 524 5.031624 
1 525 5.030185 
1 526 5.028751 
1 527 5.027323 
1 528 5.025900 
1 529 5.024483 
1 530 5.023072 
1 531 5.021665 
1 532 5.020265 
1 533 5.018869 
1 534 5.017479 
1 535 5.016094 
1 536 5.014715 
1 537 5.013341 
1 538 5.011972 
1 539 5.010608 
1 540 5.009249 
1 541 5.007895 
1 542 5.006547 
1 543 5.005204 
1 544 5.003865 
1 545 5.002532 
1 546 5.001204 
1 547 4.999880 
1 548 4.998562 
1 549 4.997249 
1 550 4.995940 
1 551 4.994636 
1 552 4.993337 
1 553 4.992043 
1 554 4.990754 
1 555 4.989469 
1 556 4.988190 
1 557 4.986914 
1 558 4.985644 
1 559 4.984378 
1 560 4.983117 
1 561 4.981860 
1 562 4.980608 
1 563 4.979361 
1 564 4.978118 
1 565 4.976880 
1 566 4.975646 
1 567 4.974416 
1 568 4.973191 
1 569 4.971970 
1 570 4.970754 
1 571 4.969542 
1 572 4.968335 
1 573 4.967131 
1 574 4.965932 
1 575 4.964738 
1 576 4.963547 
1 577 4.962361 
1 578 4.961179 
1 579 4.960001 
1 580 4.958827 
1 581 4.957658 
1 582 4.956492 
1 583 4.955331 
1 584 4.954174 
1 585 4.953021 
1 586 4.951871 
1 587 4.950726 
1 588 4.949585 
1 589 4.948448 
1 590 4.947314 
1 591 4.946185 
1 592 4.945059 
1 593 4.943938 
1 594 4.942820 
1 595 4.941706 
1 596 4.940596 
1 597 4.939490 
1 598 4.938387 
1 599 4.937289 
1 600 4.936194 
1 601 4.935102 
1 602 4.934015 
1 603 4.932931 
1 604 4.931851 
1 605 4.930774 
1 606 4.929701 
1 607 4.928632 
1 608 4.927566 
1 609 4.926504 
1 610 4.925446 
1 611 4.924391 
1 612 4.923339 
1 613 4.922291 
1 614 4.921247 
1 615 4.920205 
1 616 4.919168 
1 617 4.918134 
1 618 4.917103 
1 619 4.916076 
1 620 4.915052 
1 621 4.914031 
1 622 4.913014 
1 623 4.912000 
1 624 4.910989 
1 625 4.909982 
1 626 4.908978 
1 627 4.907977 
1 628 4.906980 
1 629 4.905985 
1 630 4.904994 
1 631 4.904007 
1 632 4.903022 
1 633 4.902040 
1 634 4.901062 
1 635 4.900087 
1 636 4.899115 
1 637 4.898146 
1 638 4.897180 
1 639 4.896217 
1 640 4.895257 
1 641 4.894301 
1 642 4.893347 
1 643 4.892396 
1 644 4.891449 
1 645 4.890504 
1 646 4.889562 
1 647 4.888624 
1 648 4.887688 
1 649 4.886755 
1 650 4.885825 
1 651 4.884898 
1 652 4.883974 
1 653 4.883053 
1 654 4.882134 
1 655 4.881219 
1 656 4.880306 
1 657 4.879396 
1 658 4.878489 
1 659 4.877585 
1 660 4.876683 
1 661 4.875784 
1 662 4.874888 
1 663 4.873995 
1 664 4.873104 
1 665 4.872217 
1 666 4.871331 
1 667 4.870449 
1 668 4.869569 
1 669 4.868692 
1 670 4.867818 
1 671 4.866946 
1 672 4.866077 
1 673 4.865210 
1 674 4.864346 
1 675 4.863485 
1 676 4.862626 
1 677 4.861769 
1 678 4.860916 
1 679 4.860065 
1 680 4.859216 
1 681 4.858370 
1 682 4.857526 
1 683 4.856685 
1 684 4.855846 
1 685 4.855010 
1 686 4.854176 
1 687 4.853345 
1 688 4.852516 
1 689 4.851690 
1 690 4.850866 
1 691 4.850044 
1 692 4.849225 
1 693 4.848408 
1 694 4.847594 
1 695 4.846782 
1 696 4.845972 
1 697 4.845164 
1 698 4.844359 
1 699 4.843556 
1 700 4.842756 
1 701 4.841958 
1 702 4.841162 
1 703 4.840368 
1 704 4.839577 
1 705 4.838788 
1 706 4.838001 
1 707 4.837216 
1 708 4.836434 
1 709 4.835653 
1 710 4.834875 
1 711 4.834099 
1 712 4.833326 
1 713 4.832554 
1 714 4.831785 
1 715 4.831018 
1 716 4.830253 
1 717 4.829490 
1 718 4.828729 
1 719 4.827970 
1 720 4.827214 
1 721 4.826459 
1 722 4.825707 
1 723 4.824957 
1 724 4.824208 
1 725 4.823462 
1 726 4.822718 
1 727 4.821976 
1 728 4.821236 
1 729 4.820498 
1 730 4.819762 
1 731 4.819028 
1 732 4.818296 
1 733 4.817565 
1 734 4.816837 
1 735 4.816111 
1 736 4.815387 
1 737 4.814665 
1 738 4.813945 
1 739 4.813226 
